Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1219,785,V,OklahomaState,34,36,70,128.5,128.5,410,70
1219,786,H,Florida,35,37,72,7,9.5,-530,6
1219,787,V,Rice,38,52,90,152,149.5,NL,80
1219,788,H,NewMexico,44,45,89,17.5,16.5,NL,8.5
1219,789,V,Baylor,30,31,61,140.5,140.5,135,3.5
1219,790,H,TexasA&M,51,29,80,2.5,3,-155,76
1219,791,V,UNLV,36,34,70,136,136.5,552,75.5
1219,792,H,Arizona,44,38,82,10.5,11.5,-754,4.5
1219,793,V,Tennessee,33,46,79,144,145,405,78
1219,794,H,Gonzaga,49,37,86,8,9.5,-525,2
1219,795,V,Texas,41,34,75,2,1.5,-120,pk
1219,796,H,Stanford,35,38,73,133,135.5,100,73.5
1219,797,V,CSFullerton,28,32,60,150.5,151,120,77
1219,798,H,PortlandU,31,34,65,2,2,-140,0.5
1219,799,N,Tulsa,34,37,71,136,136,108,71.5
1219,800,N,OregonState,28,48,76,1,pk,-112,2
1219,801,V,St.Peter's,29,45,74,134.5,134.5,NL,72.5
1219,802,H,GeoWashington,46,41,87,16.5,16.5,NL,5.5
1219,803,V,SouthernUtah,26,42,68,141.5,139.5,305,0.5
1219,804,H,IUPUI,46,36,82,8,8,-375,74
1219,805,V,Belmont,31,34,65,6,5.5,-240,5.5
1219,806,H,ClevelandState,40,27,67,148,148,200,78
1219,807,V,Montana,24,22,46,147,147,NL,76.5
1219,808,H,Kansas,44,44,88,22.5,24.5,NL,10
1219,809,V,MontanaState,41,32,73,157,156.5,700,84
1219,810,H,Buffalo,40,40,80,11,12,-1000,7.5
1219,811,V,NebraskaOmaha,26,49,75,154.5,152,161,77
1219,812,H,Wyoming,29,47,76,4.5,4,-181,1.5
1219,813,V,Wofford,19,37,56,133,132.5,NL,70
1219,814,H,Vanderbilt,35,45,80,19,17.5,NL,6
1219,815,V,SouthDakota,36,43,79,152.5,152.5,475,82
1219,816,H,Illinois,55,36,91,10.5,10.5,-625,2
1219,817,V,EasternIllinois,37,28,65,143.5,142,NL,77
1219,818,H,HoustonU,41,40,81,16,14,NL,7
1219,819,V,Furman,29,21,50,135.5,135.5,NL,71.5
1219,820,H,Dayton,31,39,70,19,18,NL,10
1219,821,V,Iona,21,43,74,155.5,153.5,575,77.5
1219,822,H,RhodeIsland,29,35,79,10,12,-800,4.5
1219,823,V,SEMissouriSt,30,39,69,142,140,460,75
1219,824,H,NorthernKentucky,39,40,79,10.5,10.5,-600,3.5
1219,825,V,NCGreensboro,36,33,69,151.5,151.5,260,80
1219,826,H,Elon,34,45,79,8,7.5,-325,5.5
1219,827,V,OralRoberts,32,45,77,159.5,159.5,526,83.5
1219,828,H,LSU,48,52,100,10,11,-702,2.5
1219,829,V,Mercer,19,35,69,144,145.5,230,73
1219,830,H,Arkansas,17,37,66,6.5,6.5,-290,5
1219,831,V,Rider,29,36,65,133,133,733,71
1219,832,H,Providence,33,40,73,16,12.5,-1000,6
1219,833,V,HoustonBaptist,33,46,79,141,141,NL,76
1219,834,H,ArizonaState,49,49,98,21,20.5,NL,7.5
1219,835,V,CoppinState,22,29,51,153,153,NL,77
1219,836,H,California,43,41,84,28.5,32,NL,13
1219,837,V,NewMexicoState,32,41,73,141,134.5,135,71.5
1219,838,H,UTEP,31,22,53,21,3,-155,2.5
1220,515,V,Davidson,38,31,69,162,159.5,205,pk
1220,516,H,Pittsburgh,50,44,94,4.5,5.5,-245,84
1220,517,V,EastCarolina,28,33,61,140,140,300,73.5
1220,518,H,JamesMadison,29,38,67,7.5,8,-365,4.5
1220,519,V,Bradley,33,37,70,131,133.5,NL,73
1220,520,H,BoiseState,46,44,90,22,23.5,NL,10
1220,521,V,Evansville,40,45,85,148,147,140,79
1220,522,H,FresnoState,40,37,77,2,3,-160,2
1220,523,V,BowlingGreen,27,20,47,135.5,135.5,120,1.5
1220,524,H,WrightState,35,48,83,2.5,2.5,-140,72.5
1220,525,V,Monmouth,37,36,73,11,10.5,-550,4.5
1220,526,H,Rutgers,31,36,67,141.5,142.5,430,74.5
1220,527,V,NorthernArizona,23,34,57,129,129,NL,69.5
1220,528,H,ArkansasLR,44,40,84,16,16.5,NL,4.5
1220,529,V,E.Washington,43,31,74,137.5,138.5,210,75.5
1220,530,H,DenverU,32,26,58,6.5,6,-260,6.5
1220,531,V,WesternCarolina,22,30,52,135,134.5,340,70
1220,532,H,MoreheadState,26,34,60,9,8.5,-420,4
1220,533,V,Samford,26,43,69,139.5,142,700,74
1220,534,H,Nebraska,30,28,58,12,13,-1000,7
1220,535,V,NJIT,39,44,83,140,139,105,75
1220,536,H,St.Johns,35,39,74,1,1.5,-125,2.5
1221,719,V,Akron,40,44,84,4,3.5,-170,0.5
1221,720,H,CalSantaBarb,35,35,70,128.5,133,150,72.5
1221,721,V,AppalachianSt,38,32,70,160.5,158,24000,83
1221,722,H,NorthCarolina,49,45,94,30,31.5,-72000,15.5
1221,723,V,YoungstownState,33,45,78,153,152,9000,79.5
1221,724,H,NotreDame,41,46,87,23.5,24.5,-25000,12
1221,725,V,Providence,45,45,90,4,5,-220,80.5
1221,726,H,Massachusetts,33,33,66,149.5,151,190,pk
1221,727,V,SoIllinois,31,34,65,1,1,-120,0.5
1221,728,H,SaintLouis,33,19,52,141,141.5,100,74
1221,729,V,Oregon,26,46,72,6.5,7,-310,6.5
1221,730,H,Alabama,38,30,68,139.5,139.5,260,75
1221,731,V,NorthTexas,39,43,82,156.5,155.5,2750,82.5
1221,732,H,Creighton,54,51,105,22,20,-6000,8
1221,733,V,Pepperdine,32,41,73,133,134,600,73
1221,734,H,Gonzaga,48,51,99,11,12,-900,3
1221,735,V,LoyolaMarymount,26,34,60,148.5,148,120,3
1221,736,H,PortlandU,46,41,87,2,2.5,-140,78
1221,737,V,SantaClara,33,30,72,131,131,165,69
1221,738,H,Pacific,27,36,73,3.5,4,-185,3.5
1221,739,V,SanFrancisco,28,24,52,137,135.5,1700,72
1221,740,H,SaintMarysCA,43,31,74,18.5,17,-7000,6
1221,741,N,NCCentral,21,42,63,135,135,220,71.5
1221,742,N,Southern,27,41,68,5,6,-260,2
1221,743,N,NebraskaOmaha,41,39,80,7.5,9,-500,1.5
1221,744,N,EasternIllinois,25,43,68,160,159.5,400,80.5
1221,745,N,SamHoustonSt,30,23,53,132.5,132,450,71
1221,746,N,CalIrvine,25,38,63,10,9.5,-600,8.5
1221,747,V,NorfolkSt,40,45,85,141,141,230,76
1221,748,H,UTEP,35,41,76,6.5,6.5,-270,5
1221,749,N,GrandCanyon,33,45,78,145.5,147.5,145,78
1221,750,N,HoustonU,38,31,69,1,3.5,-165,0.5
1221,751,N,Marshall,44,46,90,146.5,145,130,78
1221,752,N,Wyoming,37,45,82,3.5,3,-150,3
1221,753,N,IdahoState,33,29,62,142.5,140.5,1400,74.5
1221,754,N,NDakotaSt,27,40,67,14.5,16,-4000,11
1221,755,V,UTRioGrandeValley,32,37,69,140.5,140.5,2500,76
1221,756,H,UtahState,48,46,94,18,20,-5000,7
1221,757,V,EasternKentucky,22,37,59,163,162,12000,80.5
1221,758,H,WestVirginia,50,34,84,25.5,27,-36000,10
1221,759,V,WesternIllinois,25,42,67,128.5,128.5,290,68
1221,760,H,LoyolaChicago,38,34,72,7,7.5,-350,pk
1221,761,V,No.Colorado,38,38,76,145,143.5,150,78.5
1221,762,H,JacksonvilleSt,44,35,79,6,3.5,-170,pk
1221,763,V,Quinnipiac,34,27,61,132,135.5,1500,74.5
1221,764,H,OregonState,37,45,82,15.5,16.5,-5000,8.5
1221,765,V,SIUEdwardsville,21,30,51,147.5,150,NL,77.5
1221,766,H,USC,39,31,70,22,21,NL,7.5
1221,767,V,SacramentoState,33,27,60,141,141,650,75
1221,768,H,Stanford,36,34,70,10.5,12,-1000,6
1221,769,V,OralRoberts,33,28,61,142,139.5,245,74.5
1221,770,H,NewMexicoState,34,42,76,6,6.5,-290,4
1221,771,V,SacredHeart,32,35,67,144,145,NL,76.5
1221,772,H,Northwestern,48,55,103,23.5,23.5,NL,9
1221,773,V,ChicagoSt,33,41,74,139,141,NL,75.5
1221,774,H,Marquette,56,35,91,34.5,23,NL,8.5
1222,509,V,Georgetown,32,30,62,12.5,13.5,-1200,7.5
1222,510,H,CharlotteU,29,30,59,151.5,151,750,77.5
1222,511,V,Troy,32,41,80,152.5,154.5,1600,80
1222,512,H,Mississippi,31,42,83,16,17,-6000,10.5
1222,513,V,MiamiFlorida,40,55,95,16.5,17,-6000,6
1222,514,H,LaSalle,22,27,49,143.5,141.5,1600,74
1222,515,V,Clemson,24,24,48,123,123.5,125,2.5
1222,516,H,Georgia,39,32,71,4,2.5,-145,68
1222,517,V,SouthFlorida,19,30,49,134.5,136.5,1500,70.5
1222,518,H,SetonHall,33,33,66,16,16.5,-5000,6
1222,519,V,SouthernMiss,19,21,40,120,123.5,500,66
1222,520,H,Tulane,37,22,59,9.5,11,-700,2.5
1222,521,V,Pennsylvania,20,24,52,135,137.5,190,70
1222,522,H,Drexel,21,23,53,4.5,5,-220,3.5
1222,523,V,MiamiOhio,31,32,63,133.5,133.5,1200,71.5
1222,524,H,Dayton,29,35,64,15.5,16,-3000,10
1222,525,V,Buffalo,27,42,69,146.5,147.5,750,77.5
1222,526,H,VaCommonwealth,40,50,90,13,13.5,-1200,4
1222,527,V,BallState,24,37,61,133.5,135,200,72
1222,528,H,IndianaState,33,40,73,5,5.5,-240,1.5
1222,529,V,Oakland,50,33,93,155.5,157,550,85
1222,530,H,MichiganState,37,46,99,9.5,11.5,-800,11
1222,531,V,MiddleTennSt,31,31,62,124,125.5,175,67.5
1222,532,H,GeorgiaState,29,35,64,4.5,4.5,-200,4
1222,533,V,Delaware,26,22,48,134.5,136.5,11000,73.5
1222,534,H,Villanova,47,31,78,26.5,25,-33000,9.5
1222,535,V,FlaAtlantic,23,31,54,149,149,850,77
1222,536,H,Hofstra,34,34,68,12,14,-1500,5.5
1222,537,V,IowaState,45,36,81,146,143.5,190,78.5
1222,538,H,Cincinnati,38,41,79,4.5,5,-220,4.5
1222,539,V,RhodeIsland,24,41,65,122,123,100,2.5
1222,540,H,OldDominion,34,37,71,2.5,1,-120,67
1222,541,V,Fordham,22,33,55,3.5,4,-185,3
1222,542,H,BostonCollege,27,37,64,134,134,165,71
1222,543,V,Xavier,28,50,78,8,7,-310,7.5
1222,544,H,WakeForest,43,27,70,154,154,260,82
1222,545,V,CalPolySLO,51,37,88,10,10,-600,0.5
1222,546,H,TexSanAntonio,26,47,73,156,155.5,450,81.5
1222,547,V,ArkansasLR,31,22,53,124.5,128.5,175,69.5
1222,548,H,TexasTech,35,30,65,4.5,4.5,-200,1.5
1222,549,V,Nevada,29,40,69,131.5,135,1700,73
1222,550,H,WichitaState,44,54,98,15,17,-7000,6
1222,551,V,Rice,29,38,67,151,151,125,78
1222,552,H,SouthAlabama,32,42,74,3,2.5,-145,0.5
1222,553,V,DetroitU,38,36,74,163.5,158.5,125,83.5
1222,554,H,WesternKentucky,35,44,79,4,2.5,-145,2
1222,555,V,Vanderbilt,26,29,55,138.5,138.5,220,71
1222,556,H,Purdue,23,45,68,6.5,6,-260,5
1222,557,V,SouthCarolina,40,35,75,14.5,14,-1500,7
1222,558,H,St.Johns,34,27,61,140.5,139,850,75.5
1222,559,V,California,27,25,62,133.5,134.5,650,69.5
1222,560,H,Virginia,20,32,63,12.5,12.5,-1000,9.5
1222,561,V,LongBeachState,34,36,70,145.5,147,1700,80
1222,562,H,Arizona,44,41,85,16,17,-7000,7.5
1222,563,V,GeoWashington,29,32,61,5.5,6.5,-280,7
1222,564,H,Depaul,41,41,82,143.5,142.5,240,76.5
1222,567,V,Kansas,39,31,70,6,7,-310,1.5
1222,568,H,SanDiegoState,27,30,57,135.5,135.5,260,73
1222,569,N,Auburn,41,42,83,160,157,160,84
1222,570,N,NewMexico,36,42,78,3.5,4,-180,3.5
1222,571,N,Harvard,31,35,85,145,145.5,280,76
1222,572,N,BYU,29,37,82,7,7.5,-340,6
1222,573,N,Oklahoma,38,50,88,15.5,13.5,-1400,6
1222,574,N,WashingtonState,31,29,60,153,151,800,80.5
1222,575,V,NorthernIowa,25,27,52,145.5,147.5,140,2
1222,576,H,Hawaii,34,34,68,1.5,3,-160,70
1222,577,N,NCCentral,27,30,57,2.5,3.5,-165,1.5
1222,578,N,EasternIllinois,24,28,52,136,133.5,145,71
1222,579,N,Southern,24,29,53,157,161,115,3
1222,580,N,NebraskaOmaha,39,35,74,1,2,-135,82.5
1222,581,N,HoustonU,34,35,94,6,6.5,-300,1.5
1222,582,N,Wyoming,25,44,89,142,141,250,74
1222,583,N,GrandCanyon,42,43,85,7,4,-180,85.5
1222,584,N,Marshall,35,46,81,159,162,160,pk
1222,585,N,UtahValley,36,41,77,152,152,900,82.5
1222,586,N,NCWilmington,55,47,102,12,14.5,-1600,8
1222,587,V,UMKC,22,25,47,138,138.5,6500,72
1222,588,H,Louisville,38,37,75,21,24,-16500,10
1222,589,N,UTEP,45,42,87,4.5,4.5,-200,75.5
1222,590,N,SamHoustonSt,30,38,68,137,139,175,2
1222,591,N,NorfolkSt,23,39,62,137,137.5,525,73
1222,592,N,CalIrvine,39,41,80,11,11,-750,2.5
1222,593,N,KentState,33,41,74,144,141,475,75.5
1222,594,N,SMU,41,49,90,14.5,10.5,-650,4.5
1222,595,N,PennState,25,45,70,138,138.5,240,72
1222,596,N,Colorado,25,46,71,7,6.5,-280,4
1222,597,N,NDakotaSt,32,36,68,15.5,17,-7000,9.5
1222,598,N,UTRioGrandeValley,28,22,50,138,139,1700,72.5
1222,599,V,IdahoState,28,30,58,146,146,2000,76.5
1222,600,H,UtahState,29,40,69,18,19,-9900,10.5
1222,601,V,Iona,36,40,76,4,1.5,-125,1
1222,602,H,CalSantaBarb,41,39,80,153.5,150.5,105,80.5
1222,603,V,Canisius,42,36,108,1.5,2.5,-145,1
1222,604,H,ULMonroe,44,34,96,144.5,144.5,125,79.5
1222,605,V,Brown,32,30,83,1.5,2.5,-145,75.5
1222,606,H,Marist,25,37,84,146.5,146.5,125,0.5
1222,607,V,St.Bonaventure,32,38,70,144,149,105,77.5
1222,608,H,Siena,34,39,73,1.5,1.5,-125,0.5
1222,609,V,MontanaState,17,43,60,149,148,2000,76
1222,610,H,Syracuse,31,51,82,18.5,19,-9900,7
1222,611,V,TennesseeState,23,32,55,132.5,134.5,375,71
1222,612,H,IllinoisState,35,31,66,8.5,9,-450,2
1222,613,V,ETennesseeSt,33,34,67,154,152.5,525,80.5
1222,614,H,Tennessee,42,34,76,12.5,11,-750,4
1222,615,V,NCGreensboro,18,34,52,139.5,139.5,1600,71
1222,616,H,NCState,20,38,58,17.5,16.5,-6000,9
1222,617,V,MurrayState,23,26,49,132,132,115,2.5
1222,618,H,WrightState,36,29,65,2.5,2,-135,70.5
1222,619,V,IPFW,29,52,89,146,145.5,190,76.5
1222,620,H,WesternMichigan,35,46,86,5,5,-220,1
1222,621,V,NorthDakota,21,28,49,135,138.5,1600,70.5
1222,622,H,KansasState,24,39,63,18,16.5,-6000,10
1222,623,V,Wofford,30,47,77,138,1.5,-125,4.5
1222,624,H,AustinPeay,43,41,84,pk,136.5,105,74.5
1222,625,V,SEMissouriSt,40,38,78,140.5,139.5,1100,76
1222,626,H,MissouriSt,33,41,74,14,15.5,-2500,10.5
1222,627,V,IUPUI,17,31,48,145,145,900,74.5
1222,628,H,MemphisU,39,45,84,14.5,14.5,-1600,4
1222,629,V,NorthernArizona,20,35,55,148,147,3500,77
1222,630,H,Tulsa,47,43,90,19,19.5,-8500,6.5
1222,631,V,SouthernUtah,28,24,52,155.5,155.5,12500,80.5
1222,632,H,Butler,48,40,88,27,27.5,-37500,10.5
1222,633,V,TennesseeTech,21,42,63,150.5,150.5,2750,78.5
1222,634,H,Iowa,43,42,85,21,20,-6000,7.5
1222,635,V,SDakotaSt,42,53,95,3,141,120,76.5
1222,636,H,WeberState,44,55,99,140,2,-140,1
1222,637,V,Mercer,24,20,44,127.5,128.5,475,67
1222,638,H,OhioState,25,39,64,10.5,10.5,-650,7
1222,639,V,IdahoU,38,30,68,133.5,138,210,73.5
1222,640,H,UCDavis,20,31,51,7,5.5,-250,6.5
1222,641,V,SouthDakota,34,34,68,144.5,147.5,700,79.5
1222,642,H,UNLV,51,52,103,12,13,-1100,3
1222,643,V,DenverU,26,28,54,128.5,127,200,67.5
1222,644,H,CalRiverside,29,34,63,6,5.5,-240,2.5
1222,645,V,VirginiaTech,26,36,62,142.5,142,145,1
1222,646,H,St.Josephs,35,44,79,2,3.5,-165,75.5
1222,647,V,StephenF.Austin,34,39,73,141,140.5,250,76.5
1222,648,H,ArizonaState,41,39,80,7,6.5,-300,2
1222,649,V,KennesawSt,38,34,72,152,150,NL,80.5
1222,650,H,IndianaU,46,53,99,32,34,NL,17
1222,651,V,American,31,20,51,135.5,135.5,3000,72.5
1222,652,H,LSU,36,43,79,18,20.5,-7000,11
1222,653,V,McNeeseState,27,26,53,153,154,NL,77.5
1222,654,H,UCLA,30,37,67,29,28.5,NL,17
1223,727,V,BowlingGreen,27,35,62,130.5,130.5,180,68.5
1223,728,H,ClevelandState,25,22,47,4.5,4.5,-210,4
1223,729,V,Illinois,41,27,68,5,5,-215,76
1223,730,H,Missouri,27,36,63,147,144,185,1
1223,731,V,TCU,30,23,53,12,10,-600,4
1223,732,H,Bradley,21,28,49,130,128.5,450,68
1223,733,V,WiscMilwaukee,37,37,74,144,143,175,77
1223,734,H,MinnesotaU,32,33,65,4,4.5,-200,4
1223,735,V,WiscGreenBay,27,52,79,145,145.5,775,77.5
1223,736,H,Wisconsin,48,36,84,11.5,13.5,-1300,4
1223,737,V,LoyolaMarymount,24,38,62,144,145,1700,76
1223,738,H,Gonzaga,40,45,85,18,17.5,-7000,6
1223,739,V,Pepperdine,36,43,79,1.5,2.5,-145,3.5
1223,740,H,PortlandU,44,43,87,142,143,125,77.5
1223,741,V,CSNorthridge,26,37,63,126,127.5,105,2.5
1223,742,H,SanDiego,38,43,81,3.5,1.5,-125,68.5
1223,743,V,Pacific,45,31,76,136.5,136.5,110,74
1223,744,H,SanFrancisco,36,53,89,2,2,-130,3.5
1223,745,V,SaintMarysCA,35,46,81,9,12,-1000,6
1223,746,H,SantaClara,31,28,59,128.5,128,650,69
1223,747,N,NewMexico,38,28,66,160.5,159,115,1
1223,748,N,BYU,46,50,96,pk,2,-135,84
1223,749,N,Auburn,29,22,51,2.5,3.5,-170,3
1223,750,N,Harvard,40,29,69,146.5,144.5,150,75
1223,751,V,Oklahoma,41,43,84,8.5,6.5,-300,4.5
1223,752,H,Hawaii,40,41,81,149.5,150.5,250,80.5
1223,753,N,WashingtonState,29,30,59,143,142.5,190,74.5
1223,754,N,NorthernIowa,30,33,63,5.5,5,-220,3.5
1223,755,N,MoKansasCity,28,28,56,154.5,152.5,350,80
1223,756,N,NCWilmington,44,32,76,6.5,8.5,-420,1
1223,757,V,UtahValley,31,37,68,146,145,32000,77.5
1223,758,H,Louisville,59,39,98,33.5,37,-96000,14.5
1223,759,N,UTRioGrandeValley,36,28,64,144.5,144.5,180,77
1223,760,N,IdahoState,31,45,76,2.5,5,-210,4
1223,761,V,NDakotaSt,34,28,62,135,134.5,225,73.5
1223,762,H,UtahState,43,33,76,5,6,-265,1
1223,763,N,KentState,37,32,69,138,135.5,-110,1.5
1223,764,N,PennState,42,33,75,1,pk,-110,74
1223,765,N,SMU,35,35,70,5,6,-280,2
1223,766,N,Colorado,30,36,66,150,147.5,240,77.5
1223,767,V,Iona,39,25,64,153,152.5,400,81
1223,768,H,Akron,41,37,78,5,9,-500,5
1223,769,V,Monmouth,37,41,78,10.5,10.5,-600,6.5
1223,770,H,Cornell,34,35,69,146,148,450,78.5
1223,771,V,MoreheadState,37,40,77,146.5,148,290,78
1223,772,H,Davidson,34,47,81,7,7.5,-350,6
1223,773,V,WesternCarolina,32,41,73,145,146,2750,77
1223,774,H,Pittsburgh,37,42,79,20.5,21,-6000,10
1223,775,V,No.Colorado,34,35,69,159,157.5,1100,83.5
1223,776,H,MississippiSt,49,44,93,15,15.5,-1700,6
1223,777,V,NewMexicoState,30,40,70,130,131,700,71.5
1223,778,H,Baylor,45,40,85,12,13,-1100,4
1223,779,V,Bryant,35,25,60,136.5,137.5,17000,75.5
1223,780,H,Michigan,57,39,96,28.5,30,-51000,12
1223,781,V,Lafayette,37,27,64,164,163.5,8000,86.5
1223,782,H,USC,45,55,100,21.5,23,-21500,10.5
1223,783,V,CentralConn,26,26,52,143.5,142,27000,74.5
1223,784,H,Connecticut,46,53,99,32.5,33.5,-81000,14.5
1225,511,N,NewMexico,34,25,59,3.5,3.5,-170,4
1225,512,N,WashingtonState,43,39,82,151,147,150,78.5
1225,513,N,NorthernIowa,28,48,76,149,146,155,76.5
1225,514,N,BYU,38,46,84,2.5,3.5,-175,pk
1225,515,V,Auburn,30,37,67,156,159,400,81.5
1225,516,H,Hawaii,29,50,79,7.5,9.5,-500,6
1225,517,N,Harvard,37,34,71,142,139.5,650,75
1225,518,N,Oklahoma,35,48,83,13.5,13,-1000,8.5
1226,727,V,Louisville,36,37,73,141.5,139.5,105,2
1226,728,H,Kentucky,44,31,75,2.5,1.5,-125,76
1227,509,V,Marshall,36,31,67,160,157.5,NL,82.5
1227,510,H,Maryland,46,41,87,22.5,22.5,NL,10
1227,511,V,MiddleTennSt,31,30,61,137.5,138,200,72
1227,512,H,SouthDakotaSt,27,38,65,5.5,5.5,-240,5.5
1227,513,V,Presbyterian,29,37,66,140.5,140,NL,75
1227,514,H,Marquette,38,46,84,23,23,NL,11
1227,515,V,TexasSouthern,30,37,67,139,137,NL,72.5
1227,516,H,Syracuse,40,40,80,16.5,17,NL,7
1227,517,V,SoCarolinaSt,21,36,57,136,135,NL,70.5
1227,518,H,OhioState,34,39,73,24,25,NL,11
1227,519,V,LoyolaMaryland,33,26,59,140,142.5,NL,73.5
1227,520,H,Northwestern,22,52,74,20,19.5,NL,14
1228,723,V,Pennsylvania,11,46,57,134,132,9000,68.5
1228,724,H,Villanova,39,38,77,25,26.5,-25000,9.5
1228,725,V,DetroitU,33,40,73,158.5,154.5,150,79
1228,726,H,EasternMichigan,31,57,88,3,4,-170,3.5
1228,727,V,Elon,31,35,66,160.5,161,7000,83
1228,728,H,Duke,70,35,105,22.5,25,-18500,9.5
1228,729,V,Davidson,23,37,60,157,153.5,450,80
1228,730,H,California,47,39,86,8.5,10,-600,1
1228,731,V,CalSantaBarb,38,45,83,152,154.5,400,81.5
1228,732,H,WashingtonU,36,42,78,9,9.5,-500,6.5
1228,733,V,NCGreensboro,28,35,63,152.5,152,13000,78.5
1228,734,H,NorthCarolina,47,49,96,27,27.5,-39000,10.5
1228,735,V,WiscGreenBay,36,42,78,145.5,147,180,79
1228,736,H,MoreheadState,36,36,72,5,5.5,-220,3.5
1228,737,V,Cornell,29,36,65,138,138,260,73
1228,738,H,St.Peter's,26,36,62,6.5,7,-320,6
1228,739,V,IUPUI,24,30,54,153,153,6000,78.5
1228,740,H,Butler,43,49,92,23,24,-15000,9.5
1228,741,V,Drexel,28,42,70,149.5,148.5,400,77.5
1228,742,H,Iona,41,36,77,8.5,9,-500,1.5
1228,743,V,Valparaiso,33,48,81,4,4,-180,3
1228,744,H,Belmont,34,51,85,145,143.5,160,76
1228,745,V,NewMexicoState,,,,127.5,129.5,900,NL
1228,746,H,WichitaState,,,,14,14.5,-1600,NL
1228,747,V,UMassLowell,32,34,66,147,147,220,77.5
1228,748,H,Rutgers,43,46,89,7.5,6,-260,0.5
1228,749,V,CoppinState,36,41,77,161.5,163.5,21000,83.5
1228,750,H,Creighton,56,46,102,29,30.5,-63000,12.5
1229,511,V,Tulane,37,28,65,138.5,137.5,800,74.5
1229,512,H,MemphisU,35,42,77,13,13,-1400,8.5
1229,513,V,Temple,39,38,77,133.5,131,550,71.5
1229,514,H,Cincinnati,37,33,70,12,11.5,-800,8.5
1229,515,V,SMU,41,40,81,5,5,-215,1.5
1229,516,H,Tulsa,35,34,69,145.5,140.5,185,76.5
1229,517,V,Princeton,30,34,64,149,148.5,1400,77
1229,518,H,MiamiFlorida,27,49,76,16.5,15.5,-4000,9.5
1229,519,V,GeoWashington,34,33,67,5,5,-220,2
1229,520,H,CentralFlorida,31,19,50,145.5,141,190,75
1229,521,V,Duquesne,36,31,67,151,151,400,79.5
1229,522,H,GeorgiaTech,35,38,73,9,9.5,-500,6.5
1229,523,V,Northeastern,25,41,66,140,138.5,240,73
1229,524,H,NCState,27,45,72,6,6.5,-280,3.5
1229,525,V,FloridaState,41,32,73,138,138,185,74.5
1229,526,H,Florida,31,40,71,5,5,-215,5
1229,527,V,Delaware,29,50,79,140,140,245,75
1229,528,H,Buffalo,45,54,99,6.5,6.5,-290,pk
1229,529,V,Purdue,24,37,61,6,5,-220,3.5
1229,530,H,Wisconsin,24,31,55,129,130.5,190,67.5
1229,531,V,CentralMichigan,33,51,84,144.5,149.5,250,78.5
1229,532,H,William&Mary,31,57,88,7,6.5,-300,4.5
1229,533,V,NoIllinois,33,37,70,7.5,8.5,-450,3
1229,534,H,IllinoisChicago,23,42,65,135,138,375,72
1229,535,V,SaintLouis,28,19,47,127.5,126.5,750,68.5
1229,536,H,KansasState,35,40,75,13,13,-1200,5.5
1229,537,V,CalPolySLO,29,34,63,148.5,146,1000,77
1229,538,H,TexasA&M,44,38,82,15,15,-2000,5
1229,539,V,WakeForest,34,43,77,165,163,270,83.5
1229,540,H,LSU,29,42,71,6,7.5,-330,7
1229,541,V,Richmond,29,41,70,145,143,195,77
1229,542,H,TexasTech,41,44,85,4.5,5.5,-230,pk
1229,543,V,Connecticut,34,37,71,141,142.5,110,76.5
1229,544,H,Texas,33,33,66,1,2,-130,2
1229,545,V,CalIrvine,26,27,53,142.5,142.5,1400,74
1229,546,H,Kansas,28,50,78,16,16.5,-4000,9
1229,547,V,MichiganState,23,47,70,142,142.5,135,2.5
1229,548,H,Iowa,37,46,83,2,3,-155,74
1229,549,V,TennMartin,31,26,57,133.5,130,125,69
1229,550,H,FlaAtlantic,25,23,48,1.5,2.5,-145,3
1229,551,V,Manhattan,21,43,64,162,162,220,1.5
1229,552,H,EasternKentucky,45,31,76,6,6,-260,83
1229,553,V,TennesseeState,43,26,69,144,143,650,78
1229,554,H,Tennessee,36,38,74,12.5,12,-1000,10.5
1229,555,V,TheCitadel,43,50,93,175,175.5,350,91.5
1229,556,H,CharlotteU,49,62,111,7.5,8,-420,3
1229,557,V,JacksonvilleSt,29,26,59,131,131,1800,69
1229,558,H,Alabama,27,28,67,18.5,18,-8000,11
1229,559,V,CSNorthridge,37,42,79,1,2,-130,1
1229,560,H,IdahoState,36,48,84,143,146.5,110,78
1229,561,V,CSFullerton,28,54,82,147,148,125,77
1229,562,H,PortlandState,31,58,89,1,2.5,-145,1
1229,563,V,TexasSouthern,35,24,59,142,144.5,4000,76.5
1229,564,H,Baylor,40,32,72,21,20.5,-10000,10.5
1229,565,V,Liberty,23,33,56,137.5,136.5,35000,72
1229,566,H,NotreDame,32,41,73,31.5,31.5,-105000,15
1229,567,V,RobertMorris,27,40,67,133,133,1800,71.5
1229,568,H,Georgia,38,41,79,18,18,-8000,8
1230,721,V,WestVirginia,46,42,88,8,8,-400,2.5
1230,722,H,VirginiaTech,36,27,63,148,149,330,81
1230,723,V,IndianaU,34,45,79,16,17,-7000,10
1230,724,H,Rutgers,34,38,72,152.5,150,1700,77.5
1230,725,V,HoustonU,34,39,73,6.5,7,-330,5
1230,726,H,SouthFlorida,34,33,67,140.5,137.5,270,74
1230,727,V,Michigan,34,44,78,4.5,4.5,-210,5
1230,728,H,Illinois,37,31,68,145,140.5,180,76
