abilene-christian,portland,57,87,2015,11,22
stanford,st-marys-ca,61,78,2015,11,22
nc-central,long-island,77,78,2015,11,22
goucher,navy,47,76,2015,11,22
fla-atlantic,lipscomb,65,79,2015,11,22
gardner-webb,tennessee,64,89,2015,11,22
missouri-st,mississippi-st,70,84,2015,11,22
nicholls-st,hawaii,74,99,2015,11,22
harvard,boston-college,56,69,2015,11,22
eastern-mich,michigan-st,65,89,2015,11,23
chattanooga,iowa-st,63,83,2015,11,23
kansas,chaminade,123,72,2015,11,23
northwestern,north-carolina,69,80,2015,11,23
wake-forest,indiana,82,78,2015,11,23
sam-houston-st,california,63,89,2015,11,23
st-johns-ny,vanderbilt,55,92,2015,11,23
lsu,marquette,80,81,2015,11,23
northern-ky,xavier,66,78,2015,11,23
norfolk-st,depaul,78,82,2015,11,23
duquesne,pepperdine,70,84,2015,11,23
north-dakota,youngstown-st,69,79,2015,11,23
belmont,south-ala,98,85,2015,11,23
ohio,florida-st,81,90,2015,11,23
western-ky,drake,79,81,2015,11,23
troy,samford,79,83,2015,11,23
iupui,kennesaw-st,63,71,2015,11,23
njit,providence,76,83,2015,11,23
indiana-st,hofstra,67,66,2015,11,23
mercer,davidson,71,77,2015,11,23
lafayette,la-salle,75,83,2015,11,23
missouri,kansas-st,42,66,2015,11,23
goldey-beacom,morgan-st,60,68,2015,11,23
rochester-mi,western-mich,73,85,2015,11,23
michigan-dearborn,detroit,70,122,2015,11,23
thomas-ga,jacksonville,64,92,2015,11,23
bethune-cookman,west-virginia,44,97,2015,11,23
chestnut-hill,coppin-st,75,92,2015,11,23
fort-valley-st,stetson,72,101,2015,11,23
savannah-st,baylor,61,100,2015,11,23
chicago-st,illinois,79,82,2015,11,23
william-carey,southern-miss,84,78,2015,11,23
weber-st,central-mich,63,60,2015,11,23
penn-st-harrisburg,cornell,47,76,2015,11,23
idaho,north-texas,65,63,2015,11,23
texas-arlington,memphis,68,64,2015,11,23
san-diego-christian,northern-ariz,65,81,2015,11,23
st-edwards,am-corpus-chris,50,78,2015,11,23
